campaignid,sample,family,genus,species,count,stage,caab_code
2024-04_Geographe_stereo-BRUVs,GB-BV-240,Nemipteridae,Pentapodus,vitta,2,AD,37347022
2024-04_Geographe_stereo-BRUVs,GB-BV-240,Platycephalidae,Platycephalus,spp,1,AD,37296913
2024-04_Geographe_stereo-BRUVs,GB-BV-240,Sillaginidae,Sillago,spp,16,AD,37330904
2024-04_Geographe_stereo-BRUVs,GB-BV-240,Tetraodontidae,Lagocephalus,sceleratus,4,AD,37467007
2024-04_Geographe_stereo-BRUVs,GB-BV-240,Trygonorrhinidae,Trygonorrhina,dumerilii,1,AD,37027011
2024-04_Geographe_stereo-BRUVs,GB-BV-CP1,Gerreidae,Parequula,melbournensis,8,AD,37349001
2024-04_Geographe_stereo-BRUVs,GB-BV-CP1,Labridae,Coris,auricularis,25,AD,37384088
2024-04_Geographe_stereo-BRUVs,GB-BV-CP1,Monacanthidae,Acanthaluteres,spp,42,AD,37465905
2024-04_Geographe_stereo-BRUVs,GB-BV-CP1,Monacanthidae,Scobinichthys,granulatus,6,AD,37465007
2024-04_Geographe_stereo-BRUVs,GB-BV-CP1,Mullidae,Upeneichthys,vlamingii,1,AD,37355029
2024-04_Geographe_stereo-BRUVs,GB-BV-CP1,Myliobatidae,Myliobatis,tenuicaudatus,1,AD,37039001
2024-04_Geographe_stereo-BRUVs,GB-BV-CP1,Nemipteridae,Pentapodus,vitta,4,AD,37347022
2024-04_Geographe_stereo-BRUVs,GB-BV-CP1,Pinguipedidae,Parapercis,haackei,1,AD,37390004
2024-04_Geographe_stereo-BRUVs,GB-BV-CP1,Sparidae,Chrysophrys,auratus,1,AD,37353001
2024-04_Geographe_stereo-BRUVs,GB-BV-CP1,Triakidae,Mustelus,antarcticus,1,AD,37017001
2024-04_Geographe_stereo-BRUVs,GB-BV-CP1,Trygonorrhinidae,Aptychotrema,vincentiana,1,AD,37027001
2024-04_Geographe_stereo-BRUVs,GB-BV-CP1,Trygonorrhinidae,Trygonorrhina,dumerilii,2,AD,37027011
2024-04_Geographe_stereo-BRUVs,GB-BV-CP2,Apogonidae,Ostorhinchus,rueppellii,4,AD,37327040
2024-04_Geographe_stereo-BRUVs,GB-BV-CP2,Carangidae,Pseudocaranx,spp,4,AD,37337924
2024-04_Geographe_stereo-BRUVs,GB-BV-CP2,Cheilodactylidae,Dactylophora,nigricans,1,AD,37377005
2024-04_Geographe_stereo-BRUVs,GB-BV-CP2,Gerreidae,Parequula,melbournensis,40,AD,37349001
2024-04_Geographe_stereo-BRUVs,GB-BV-CP2,Labridae,Austrolabrus,maculatus,1,AD,37384025
2024-04_Geographe_stereo-BRUVs,GB-BV-CP2,Labridae,Coris,auricularis,25,AD,37384088
2024-04_Geographe_stereo-BRUVs,GB-BV-CP2,Labridae,Eupetrichthys,angustipes,1,AD,37384105
2024-04_Geographe_stereo-BRUVs,GB-BV-CP2,Labridae,Notolabrus,parilus,1,AD,37384022
2024-04_Geographe_stereo-BRUVs,GB-BV-CP2,Mullidae,Upeneichthys,vlamingii,1,AD,37355029
2024-04_Geographe_stereo-BRUVs,GB-BV-CP2,Myliobatidae,Myliobatis,tenuicaudatus,3,AD,37039001
2024-04_Geographe_stereo-BRUVs,GB-BV-CP2,Nemipteridae,Pentapodus,vitta,1,AD,37347022
2024-04_Geographe_stereo-BRUVs,GB-BV-CP2,Pinguipedidae,Parapercis,haackei,1,AD,37390004
2024-04_Geographe_stereo-BRUVs,GB-BV-CP2,Sparidae,Chrysophrys,auratus,5,AD,37353001
2024-04_Geographe_stereo-BRUVs,GB-BV-CP2,Trygonorrhinidae,Trygonorrhina,dumerilii,3,AD,37027011
2024-04_Geographe_stereo-BRUVs,GB-BV-CP3,Apogonidae,Ostorhinchus,rueppellii,19,AD,37327040
2024-04_Geographe_stereo-BRUVs,GB-BV-CP3,Carangidae,Pseudocaranx,spp,6,AD,37337924
2024-04_Geographe_stereo-BRUVs,GB-BV-CP3,Carangidae,Trachurus,spp,1,AD,37337907
2024-04_Geographe_stereo-BRUVs,GB-BV-CP3,Carcharhinidae,Carcharhinus,spp,1,AD,37018904
2024-04_Geographe_stereo-BRUVs,GB-BV-CP3,Gerreidae,Parequula,melbournensis,17,AD,37349001
2024-04_Geographe_stereo-BRUVs,GB-BV-CP3,Labridae,Coris,auricularis,6,AD,37384088
2024-04_Geographe_stereo-BRUVs,GB-BV-CP3,Labridae,Dotalabrus,aurantiacus,1,AD,37384018
2024-04_Geographe_stereo-BRUVs,GB-BV-CP3,Labridae,Notolabrus,parilus,1,AD,37384022
2024-04_Geographe_stereo-BRUVs,GB-BV-CP3,Loliginidae,Sepioteuthis,australis,1,AD,23617005
2024-04_Geographe_stereo-BRUVs,GB-BV-CP3,Monacanthidae,Acanthaluteres,spp,28,AD,37465905
2024-04_Geographe_stereo-BRUVs,GB-BV-CP3,Monacanthidae,Scobinichthys,granulatus,7,AD,37465007
2024-04_Geographe_stereo-BRUVs,GB-BV-CP3,Myliobatidae,Myliobatis,tenuicaudatus,1,AD,37039001
2024-04_Geographe_stereo-BRUVs,GB-BV-CP3,Nemipteridae,Pentapodus,vitta,2,AD,37347022
2024-04_Geographe_stereo-BRUVs,GB-BV-CP3,Sphyraenidae,Sphyraena,spp,1,AD,37382901
2024-04_Geographe_stereo-BRUVs,GB-BV-CP3,Terapontidae,Pelates,octolineatus,86,AD,37321020
2024-04_Geographe_stereo-BRUVs,GB-BV-CP3,Trygonorrhinidae,Trygonorrhina,dumerilii,1,AD,37027011
2024-04_Geographe_stereo-BRUVs,GB-BV-P01,Carangidae,Pseudocaranx,spp,27,AD,37337924
2024-04_Geographe_stereo-BRUVs,GB-BV-P01,Carangidae,Seriola,hippos,5,AD,37337007
2024-04_Geographe_stereo-BRUVs,GB-BV-P01,Chaetodontidae,Chelmonops,curiosus,1,AD,37365066
2024-04_Geographe_stereo-BRUVs,GB-BV-P01,Glaucosomatidae,Glaucosoma,hebraicum,2,AD,37320004
2024-04_Geographe_stereo-BRUVs,GB-BV-P01,Labridae,Austrolabrus,maculatus,9,AD,37384025
2024-04_Geographe_stereo-BRUVs,GB-BV-P01,Labridae,Bodianus,frenchii,2,AD,37384057
2024-04_Geographe_stereo-BRUVs,GB-BV-P01,Labridae,Coris,auricularis,22,AD,37384088
2024-04_Geographe_stereo-BRUVs,GB-BV-P01,Labridae,Notolabrus,parilus,2,AD,37384022
2024-04_Geographe_stereo-BRUVs,GB-BV-P01,Labridae,Ophthalmolepis,lineolatus,4,AD,37384040
2024-04_Geographe_stereo-BRUVs,GB-BV-P01,Labridae,Pseudolabrus,biserialis,1,AD,37384149
2024-04_Geographe_stereo-BRUVs,GB-BV-P01,Labridae,Unknown,spp,3,AD,37384900
2024-04_Geographe_stereo-BRUVs,GB-BV-P01,Microcanthidae,Neatypus,obliquus,1,AD,37361002
2024-04_Geographe_stereo-BRUVs,GB-BV-P01,Monacanthidae,Meuschenia,flavolineata,1,AD,37465035
2024-04_Geographe_stereo-BRUVs,GB-BV-P01,Monacanthidae,Meuschenia,hippocrepis,1,AD,37465004
2024-04_Geographe_stereo-BRUVs,GB-BV-P01,Mullidae,Upeneichthys,vlamingii,1,AD,37355029
2024-04_Geographe_stereo-BRUVs,GB-BV-P01,Myliobatidae,Myliobatis,tenuicaudatus,1,AD,37039001
2024-04_Geographe_stereo-BRUVs,GB-BV-P01,Scorpaenidae,Scorpaena,sumptuosa,1,AD,37287072
2024-04_Geographe_stereo-BRUVs,GB-BV-P01,Serranidae,Epinephelides,armatus,1,AD,37311100
2024-04_Geographe_stereo-BRUVs,GB-BV-P01,Sillaginidae,Sillaginodes,punctatus,1,AD,37330001
2024-04_Geographe_stereo-BRUVs,GB-BV-P01,Sparidae,Chrysophrys,auratus,2,AD,37353001
2024-04_Geographe_stereo-BRUVs,GB-BV-P01,Urolophidae,Trygonoptera,ovalis,1,AD,37038016
2024-04_Geographe_stereo-BRUVs,GB-BV-P02,Carangidae,Pseudocaranx,spp,31,AD,37337924
2024-04_Geographe_stereo-BRUVs,GB-BV-P02,Carangidae,Seriola,hippos,2,AD,37337007
2024-04_Geographe_stereo-BRUVs,GB-BV-P02,Chaetodontidae,Chelmonops,curiosus,1,AD,37365066
2024-04_Geographe_stereo-BRUVs,GB-BV-P02,Labridae,Coris,auricularis,27,AD,37384088
2024-04_Geographe_stereo-BRUVs,GB-BV-P02,Labridae,Notolabrus,parilus,2,AD,37384022
2024-04_Geographe_stereo-BRUVs,GB-BV-P02,Labridae,Ophthalmolepis,lineolatus,3,AD,37384040
2024-04_Geographe_stereo-BRUVs,GB-BV-P02,Labridae,Pseudolabrus,biserialis,1,AD,37384149
2024-04_Geographe_stereo-BRUVs,GB-BV-P02,Microcanthidae,Neatypus,obliquus,8,AD,37361002
2024-04_Geographe_stereo-BRUVs,GB-BV-P02,Monacanthidae,Meuschenia,freycineti,1,AD,37465036
2024-04_Geographe_stereo-BRUVs,GB-BV-P02,Sillaginidae,Sillaginodes,punctatus,1,AD,37330001
2024-04_Geographe_stereo-BRUVs,GB-BV-P02,Sparidae,Chrysophrys,auratus,3,AD,37353001
2024-04_Geographe_stereo-BRUVs,GB-BV-P02,Trygonorrhinidae,Trygonorrhina,dumerilii,1,AD,37027011
2024-04_Geographe_stereo-BRUVs,GB-BV-P02,Urolophidae,Trygonoptera,ovalis,1,AD,37038016
2024-04_Geographe_stereo-BRUVs,GB-BV-P03,Carangidae,Pseudocaranx,spp,9,AD,37337924
2024-04_Geographe_stereo-BRUVs,GB-BV-P03,Carangidae,Seriola,hippos,2,AD,37337007
2024-04_Geographe_stereo-BRUVs,GB-BV-P03,Cheilodactylidae,Nemadactylus,valenciennesi,1,AD,37377004
2024-04_Geographe_stereo-BRUVs,GB-BV-P03,Glaucosomatidae,Glaucosoma,hebraicum,2,AD,37320004
2024-04_Geographe_stereo-BRUVs,GB-BV-P03,Heterodontidae,Heterodontus,portusjacksoni,1,AD,37007001
2024-04_Geographe_stereo-BRUVs,GB-BV-P03,Labridae,Austrolabrus,maculatus,5,AD,37384025
2024-04_Geographe_stereo-BRUVs,GB-BV-P03,Labridae,Bodianus,frenchii,1,AD,37384057
2024-04_Geographe_stereo-BRUVs,GB-BV-P03,Labridae,Choerodon,rubescens,1,AD,37384039
2024-04_Geographe_stereo-BRUVs,GB-BV-P03,Labridae,Coris,auricularis,13,AD,37384088
2024-04_Geographe_stereo-BRUVs,GB-BV-P03,Labridae,Halichoeres,brownfieldi,4,AD,37384108
2024-04_Geographe_stereo-BRUVs,GB-BV-P03,Labridae,Notolabrus,parilus,2,AD,37384022
2024-04_Geographe_stereo-BRUVs,GB-BV-P03,Labridae,Ophthalmolepis,lineolatus,3,AD,37384040
2024-04_Geographe_stereo-BRUVs,GB-BV-P03,Labridae,Pictilabrus,laticlavius,1,AD,37384020
2024-04_Geographe_stereo-BRUVs,GB-BV-P03,Labridae,Pseudolabrus,biserialis,1,AD,37384149
2024-04_Geographe_stereo-BRUVs,GB-BV-P03,Microcanthidae,Neatypus,obliquus,1,AD,37361002
2024-04_Geographe_stereo-BRUVs,GB-BV-P03,Monacanthidae,Scobinichthys,granulatus,1,AD,37465007
2024-04_Geographe_stereo-BRUVs,GB-BV-P03,Mullidae,Upeneichthys,vlamingii,1,AD,37355029
2024-04_Geographe_stereo-BRUVs,GB-BV-P03,Muraenidae,Gymnothorax,woodwardi,1,AD,37060054
2024-04_Geographe_stereo-BRUVs,GB-BV-P03,Myliobatidae,Myliobatis,tenuicaudatus,1,AD,37039001
2024-04_Geographe_stereo-BRUVs,GB-BV-P03,Pomacentridae,Chromis,klunzingeri,150,AD,37372044
2024-04_Geographe_stereo-BRUVs,GB-BV-P03,Scorpididae,Scorpis,aequipinnis,2,AD,37361004
2024-04_Geographe_stereo-BRUVs,GB-BV-P03,Sillaginidae,Sillaginodes,punctatus,1,AD,37330001
2024-04_Geographe_stereo-BRUVs,GB-BV-P03,Sparidae,Chrysophrys,auratus,2,AD,37353001
2024-04_Geographe_stereo-BRUVs,GB-BV-P03,Trygonorrhinidae,Trygonorrhina,dumerilii,1,AD,37027011
2024-04_Geographe_stereo-BRUVs,GB-BV-P04,Carangidae,Pseudocaranx,spp,99,AD,37337924
2024-04_Geographe_stereo-BRUVs,GB-BV-P04,Kyphosidae,Kyphosus,spp,2,AD,37361903
2024-04_Geographe_stereo-BRUVs,GB-BV-P04,Labridae,Austrolabrus,maculatus,3,AD,37384025
2024-04_Geographe_stereo-BRUVs,GB-BV-P04,Labridae,Bodianus,frenchii,1,AD,37384057
2024-04_Geographe_stereo-BRUVs,GB-BV-P04,Labridae,Choerodon,rubescens,1,AD,37384039
2024-04_Geographe_stereo-BRUVs,GB-BV-P04,Labridae,Coris,auricularis,4,AD,37384088
2024-04_Geographe_stereo-BRUVs,GB-BV-P04,Labridae,Notolabrus,parilus,1,AD,37384022
2024-04_Geographe_stereo-BRUVs,GB-BV-P04,Labridae,Ophthalmolepis,lineolatus,3,AD,37384040
2024-04_Geographe_stereo-BRUVs,GB-BV-P04,Labridae,Pseudolabrus,biserialis,3,AD,37384149
2024-04_Geographe_stereo-BRUVs,GB-BV-P04,Labridae,Unknown,spp,1,AD,37384900
2024-04_Geographe_stereo-BRUVs,GB-BV-P04,Microcanthidae,Neatypus,obliquus,14,AD,37361002
2024-04_Geographe_stereo-BRUVs,GB-BV-P04,Monacanthidae,Acanthaluteres,spp,2,AD,37465905
2024-04_Geographe_stereo-BRUVs,GB-BV-P04,Monacanthidae,Meuschenia,galii,3,AD,37465040
2024-04_Geographe_stereo-BRUVs,GB-BV-P04,Monacanthidae,Meuschenia,hippocrepis,1,AD,37465004
2024-04_Geographe_stereo-BRUVs,GB-BV-P04,Monacanthidae,Unknown,spp,3,AD,37465903
2024-04_Geographe_stereo-BRUVs,GB-BV-P04,Pomacentridae,Parma,spp,1,AD,37372916
2024-04_Geographe_stereo-BRUVs,GB-BV-P04,Serranidae,Unknown,spp,1,AD,37311954
2024-04_Geographe_stereo-BRUVs,GB-BV-P04,Sparidae,Chrysophrys,auratus,1,AD,37353001
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Apogonidae,Ostorhinchus,victoriae,2,AD,37327079
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Carangidae,Pseudocaranx,spp,1,AD,37337924
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Carangidae,Seriola,hippos,2,AD,37337007
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Chaetodontidae,Chelmonops,curiosus,2,AD,37365066
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Cheilodactylidae,Nemadactylus,valenciennesi,1,AD,37377004
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Enoplosidae,Enoplosus,armatus,2,AD,37366001
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Glaucosomatidae,Glaucosoma,hebraicum,7,AD,37320004
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Labridae,Austrolabrus,maculatus,9,AD,37384025
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Labridae,Bodianus,frenchii,1,AD,37384057
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Labridae,Choerodon,rubescens,2,AD,37384039
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Labridae,Coris,auricularis,16,AD,37384088
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Labridae,Eupetrichthys,angustipes,1,AD,37384105
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Labridae,Halichoeres,brownfieldi,7,AD,37384108
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Labridae,Notolabrus,parilus,2,AD,37384022
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Labridae,Ophthalmolepis,lineolatus,2,AD,37384040
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Labridae,Pictilabrus,laticlavius,1,AD,37384020
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Microcanthidae,Tilodon,sexfasciatus,1,AD,37361003
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Monacanthidae,Meuschenia,flavolineata,2,AD,37465035
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Monacanthidae,Meuschenia,galii,1,AD,37465040
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Monacanthidae,Unknown,spp,1,AD,37465903
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Myliobatidae,Myliobatis,tenuicaudatus,1,AD,37039001
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Pempherididae,Parapriacanthus,elongatus,1057,AD,37357002
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Pempherididae,Pempheris,klunzingeri,122,AD,37357003
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Pinguipedidae,Parapercis,haackei,1,AD,37390004
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Plesiopidae,Paraplesiops,meleagris,1,AD,37316009
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Plesiopidae,Trachinops,noarlungae,451,AD,37316017
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Pomacentridae,Chromis,klunzingeri,1,AD,37372044
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Pomacentridae,Parma,mccullochi,1,AD,37372093
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Scombridae,Thunnus,maccoyii,1,AD,37441004
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Scorpaenidae,Scorpaena,sumptuosa,2,AD,37287072
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Scorpididae,Scorpis,georgiana,1,AD,37361015
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Sepiidae,Sepia,spp,1,AD,23607901
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Serranidae,Othos,dentex,1,AD,37311005
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Sparidae,Chrysophrys,auratus,4,AD,37353001
2024-04_Geographe_stereo-BRUVs,GB-BV-P05,Tetraodontidae,Omegophora,cyanopunctata,1,AD,37467048
2024-04_Geographe_stereo-BRUVs,GB-BV-P06,Apogonidae,Ostorhinchus,rueppellii,25,AD,37327040
2024-04_Geographe_stereo-BRUVs,GB-BV-P06,Apogonidae,Ostorhinchus,victoriae,1,AD,37327079
2024-04_Geographe_stereo-BRUVs,GB-BV-P06,Carangidae,Pseudocaranx,spp,6,AD,37337924
2024-04_Geographe_stereo-BRUVs,GB-BV-P06,Carangidae,Seriola,hippos,1,AD,37337007
2024-04_Geographe_stereo-BRUVs,GB-BV-P06,Cheilodactylidae,Nemadactylus,valenciennesi,1,AD,37377004
2024-04_Geographe_stereo-BRUVs,GB-BV-P06,Gerreidae,Parequula,melbournensis,2,AD,37349001
2024-04_Geographe_stereo-BRUVs,GB-BV-P06,Glaucosomatidae,Glaucosoma,hebraicum,1,AD,37320004
2024-04_Geographe_stereo-BRUVs,GB-BV-P06,Labridae,Austrolabrus,maculatus,2,AD,37384025
2024-04_Geographe_stereo-BRUVs,GB-BV-P06,Labridae,Coris,auricularis,3,AD,37384088
2024-04_Geographe_stereo-BRUVs,GB-BV-P06,Labridae,Eupetrichthys,angustipes,1,AD,37384105
2024-04_Geographe_stereo-BRUVs,GB-BV-P06,Labridae,Notolabrus,parilus,2,AD,37384022
2024-04_Geographe_stereo-BRUVs,GB-BV-P06,Labridae,Ophthalmolepis,lineolatus,1,AD,37384040
2024-04_Geographe_stereo-BRUVs,GB-BV-P06,Labridae,Pictilabrus,laticlavius,1,AD,37384020
2024-04_Geographe_stereo-BRUVs,GB-BV-P06,Labridae,Siphonognathus,spp,3,AD,37385905
2024-04_Geographe_stereo-BRUVs,GB-BV-P06,Loliginidae,Sepioteuthis,australis,1,AD,23617005
2024-04_Geographe_stereo-BRUVs,GB-BV-P06,Monacanthidae,Acanthaluteres,spp,64,AD,37465905
2024-04_Geographe_stereo-BRUVs,GB-BV-P06,Monacanthidae,Scobinichthys,granulatus,2,AD,37465007
2024-04_Geographe_stereo-BRUVs,GB-BV-P06,Monacanthidae,Unknown,spp,23,AD,37465903
2024-04_Geographe_stereo-BRUVs,GB-BV-P06,Mullidae,Upeneichthys,vlamingii,1,AD,37355029
2024-04_Geographe_stereo-BRUVs,GB-BV-P06,Myliobatidae,Myliobatis,tenuicaudatus,1,AD,37039001
2024-04_Geographe_stereo-BRUVs,GB-BV-P06,Sphyraenidae,Sphyraena,novaehollandiae,2,AD,37382002
2024-04_Geographe_stereo-BRUVs,GB-BV-P06,Trygonorrhinidae,Trygonorrhina,dumerilii,1,AD,37027011
2024-04_Geographe_stereo-BRUVs,GB-BV-P06,Urolophidae,Trygonoptera,ovalis,1,AD,37038016
2024-04_Geographe_stereo-BRUVs,GB-BV-P07,Apogonidae,Ostorhinchus,victoriae,1,AD,37327079
2024-04_Geographe_stereo-BRUVs,GB-BV-P07,Carangidae,Pseudocaranx,spp,6,AD,37337924
2024-04_Geographe_stereo-BRUVs,GB-BV-P07,Chaetodontidae,Chelmonops,curiosus,1,AD,37365066
2024-04_Geographe_stereo-BRUVs,GB-BV-P07,Enoplosidae,Enoplosus,armatus,3,AD,37366001
2024-04_Geographe_stereo-BRUVs,GB-BV-P07,Labridae,Austrolabrus,maculatus,4,AD,37384025
2024-04_Geographe_stereo-BRUVs,GB-BV-P07,Labridae,Bodianus,frenchii,1,AD,37384057
2024-04_Geographe_stereo-BRUVs,GB-BV-P07,Labridae,Choerodon,rubescens,1,AD,37384039
2024-04_Geographe_stereo-BRUVs,GB-BV-P07,Labridae,Coris,auricularis,4,AD,37384088
2024-04_Geographe_stereo-BRUVs,GB-BV-P07,Labridae,Notolabrus,parilus,2,AD,37384022
2024-04_Geographe_stereo-BRUVs,GB-BV-P07,Labridae,Pseudolabrus,biserialis,3,AD,37384149
2024-04_Geographe_stereo-BRUVs,GB-BV-P07,Microcanthidae,Neatypus,obliquus,1,AD,37361002
2024-04_Geographe_stereo-BRUVs,GB-BV-P07,Monacanthidae,Meuschenia,flavolineata,3,AD,37465035
2024-04_Geographe_stereo-BRUVs,GB-BV-P07,Monacanthidae,Meuschenia,galii,1,AD,37465040
2024-04_Geographe_stereo-BRUVs,GB-BV-P07,Monacanthidae,Meuschenia,hippocrepis,1,AD,37465004
2024-04_Geographe_stereo-BRUVs,GB-BV-P07,Monacanthidae,Scobinichthys,granulatus,3,AD,37465007
2024-04_Geographe_stereo-BRUVs,GB-BV-P07,Monacanthidae,Unknown,spp,1,AD,37465903
2024-04_Geographe_stereo-BRUVs,GB-BV-P07,Mullidae,Upeneichthys,vlamingii,1,AD,37355029
2024-04_Geographe_stereo-BRUVs,GB-BV-P07,Orectolobidae,Orectolobus,hutchinsi,1,AD,37013016
2024-04_Geographe_stereo-BRUVs,GB-BV-P07,Pempherididae,Parapriacanthus,elongatus,54,AD,37357002
2024-04_Geographe_stereo-BRUVs,GB-BV-P07,Pempherididae,Pempheris,klunzingeri,47,AD,37357003
2024-04_Geographe_stereo-BRUVs,GB-BV-P07,Pempherididae,Pempheris,multiradiata,1,AD,37357001
2024-04_Geographe_stereo-BRUVs,GB-BV-P07,Plesiopidae,Paraplesiops,meleagris,1,AD,37316009
2024-04_Geographe_stereo-BRUVs,GB-BV-P07,Plesiopidae,Trachinops,brauni,3,AD,37316016
2024-04_Geographe_stereo-BRUVs,GB-BV-P07,Plesiopidae,Trachinops,noarlungae,692,AD,37316017
2024-04_Geographe_stereo-BRUVs,GB-BV-P07,Pomacentridae,Chromis,klunzingeri,7,AD,37372044
2024-04_Geographe_stereo-BRUVs,GB-BV-P07,Pomacentridae,Parma,victoriae,1,AD,37372006
2024-04_Geographe_stereo-BRUVs,GB-BV-P07,Serranidae,Othos,dentex,1,AD,37311005
2024-04_Geographe_stereo-BRUVs,GB-BV-P07,Sillaginidae,Sillaginodes,punctatus,1,AD,37330001
2024-04_Geographe_stereo-BRUVs,GB-BV-P08,Apogonidae,Ostorhinchus,victoriae,1,AD,37327079
2024-04_Geographe_stereo-BRUVs,GB-BV-P08,Carangidae,Pseudocaranx,spp,45,AD,37337924
2024-04_Geographe_stereo-BRUVs,GB-BV-P08,Carangidae,Seriola,hippos,1,AD,37337007
2024-04_Geographe_stereo-BRUVs,GB-BV-P08,Chaetodontidae,Chelmonops,curiosus,1,AD,37365066
2024-04_Geographe_stereo-BRUVs,GB-BV-P08,Labridae,Austrolabrus,maculatus,2,AD,37384025
2024-04_Geographe_stereo-BRUVs,GB-BV-P08,Labridae,Choerodon,rubescens,1,AD,37384039
2024-04_Geographe_stereo-BRUVs,GB-BV-P08,Labridae,Coris,auricularis,37,AD,37384088
2024-04_Geographe_stereo-BRUVs,GB-BV-P08,Labridae,Notolabrus,parilus,2,AD,37384022
2024-04_Geographe_stereo-BRUVs,GB-BV-P08,Labridae,Ophthalmolepis,lineolatus,6,AD,37384040
2024-04_Geographe_stereo-BRUVs,GB-BV-P08,Labridae,Pseudolabrus,biserialis,1,AD,37384149
2024-04_Geographe_stereo-BRUVs,GB-BV-P08,Microcanthidae,Neatypus,obliquus,9,AD,37361002
2024-04_Geographe_stereo-BRUVs,GB-BV-P08,Monacanthidae,Meuschenia,flavolineata,2,AD,37465035
2024-04_Geographe_stereo-BRUVs,GB-BV-P08,Monacanthidae,Meuschenia,freycineti,1,AD,37465036
2024-04_Geographe_stereo-BRUVs,GB-BV-P08,Monacanthidae,Meuschenia,hippocrepis,1,AD,37465004
2024-04_Geographe_stereo-BRUVs,GB-BV-P08,Monacanthidae,Scobinichthys,granulatus,1,AD,37465007
2024-04_Geographe_stereo-BRUVs,GB-BV-P08,Monacanthidae,Unknown,spp,1,AD,37465903
2024-04_Geographe_stereo-BRUVs,GB-BV-P08,Myliobatidae,Myliobatis,tenuicaudatus,1,AD,37039001
2024-04_Geographe_stereo-BRUVs,GB-BV-P08,Pempherididae,Pempheris,klunzingeri,2,AD,37357003
2024-04_Geographe_stereo-BRUVs,GB-BV-P08,Pinguipedidae,Parapercis,haackei,2,AD,37390004
2024-04_Geographe_stereo-BRUVs,GB-BV-P08,Plesiopidae,Trachinops,noarlungae,643,AD,37316017
2024-04_Geographe_stereo-BRUVs,GB-BV-P08,Pomacentridae,Chromis,klunzingeri,18,AD,37372044
2024-04_Geographe_stereo-BRUVs,GB-BV-P08,Pomacentridae,Parma,victoriae,1,AD,37372006
2024-04_Geographe_stereo-BRUVs,GB-BV-P08,Sparidae,Chrysophrys,auratus,3,AD,37353001
2024-04_Geographe_stereo-BRUVs,GB-BV-P08,Sphyraenidae,Sphyraena,novaehollandiae,1,AD,37382002
2024-04_Geographe_stereo-BRUVs,GB-BV-P08,Urolophidae,Trygonoptera,ovalis,1,AD,37038016
2024-04_Geographe_stereo-BRUVs,GB-BV-P09,Apogonidae,Ostorhinchus,victoriae,3,AD,37327079
2024-04_Geographe_stereo-BRUVs,GB-BV-P09,Aracanidae,Aracana,aurita,1,AD,37466003
2024-04_Geographe_stereo-BRUVs,GB-BV-P09,Carangidae,Pseudocaranx,spp,5,AD,37337924
2024-04_Geographe_stereo-BRUVs,GB-BV-P09,Carangidae,Seriola,hippos,1,AD,37337007
2024-04_Geographe_stereo-BRUVs,GB-BV-P09,Chaetodontidae,Chelmonops,curiosus,1,AD,37365066
2024-04_Geographe_stereo-BRUVs,GB-BV-P09,Gerreidae,Parequula,melbournensis,1,AD,37349001
2024-04_Geographe_stereo-BRUVs,GB-BV-P09,Glaucosomatidae,Glaucosoma,hebraicum,2,AD,37320004
2024-04_Geographe_stereo-BRUVs,GB-BV-P09,Labridae,Austrolabrus,maculatus,6,AD,37384025
2024-04_Geographe_stereo-BRUVs,GB-BV-P09,Labridae,Coris,auricularis,11,AD,37384088
