campaignid,opcode,family,genus,species,count,stage,scientific,caab_code
2024-04_Geographe_stereo-BRUVs,GB-BV-152,Carangidae,Unknown,spp,1,AD,Carangidae Unknown spp,37337000
2024-04_Geographe_stereo-BRUVs,GB-BV-152,Dasyatidae,Bathytoshia,brevicaudata,1,AD,Dasyatidae Bathytoshia brevicaudata,37035001
2024-04_Geographe_stereo-BRUVs,GB-BV-152,Monacanthidae,Nelusetta,ayraud,1,AD,Monacanthidae Nelusetta ayraud,37465006
2024-04_Geographe_stereo-BRUVs,GB-BV-152,Myliobatidae,Myliobatis,tenuicaudatus,1,AD,Myliobatidae Myliobatis tenuicaudatus,37039001
2024-04_Geographe_stereo-BRUVs,GB-BV-152,Orectolobidae,Orectolobus,halei,1,AD,Orectolobidae Orectolobus halei,37013020
2024-04_Geographe_stereo-BRUVs,GB-BV-152,Platycephalidae,Platycephalus,spp,4,AD,Platycephalidae Platycephalus spp,37296913
2024-04_Geographe_stereo-BRUVs,GB-BV-152,Sparidae,Chrysophrys,auratus,4,AD,Sparidae Chrysophrys auratus,37353001
2024-04_Geographe_stereo-BRUVs,GB-BV-153,Aracanidae,Anoplocapros,amygdaloides,3,AD,Aracanidae Anoplocapros amygdaloides,37466015
2024-04_Geographe_stereo-BRUVs,GB-BV-153,Carangidae,Pseudocaranx,spp,7,AD,Carangidae Pseudocaranx spp,37337924
2024-04_Geographe_stereo-BRUVs,GB-BV-153,Carangidae,Seriola,hippos,4,AD,Carangidae Seriola hippos,37337007
2024-04_Geographe_stereo-BRUVs,GB-BV-153,Carangidae,Trachurus,spp,3,AD,Carangidae Trachurus spp,37337907
2024-04_Geographe_stereo-BRUVs,GB-BV-153,Dasyatidae,Bathytoshia,brevicaudata,3,AD,Dasyatidae Bathytoshia brevicaudata,37035001
2024-04_Geographe_stereo-BRUVs,GB-BV-153,Gerreidae,Parequula,melbournensis,43,AD,Gerreidae Parequula melbournensis,37349001
2024-04_Geographe_stereo-BRUVs,GB-BV-153,Labridae,Coris,auricularis,34,AD,Labridae Coris auricularis,37384088
2024-04_Geographe_stereo-BRUVs,GB-BV-153,Labridae,Notolabrus,parilus,1,AD,Labridae Notolabrus parilus,37384022
2024-04_Geographe_stereo-BRUVs,GB-BV-153,Labridae,Ophthalmolepis,lineolatus,1,AD,Labridae Ophthalmolepis lineolatus,37384040
2024-04_Geographe_stereo-BRUVs,GB-BV-153,Labridae,Unknown,spp,2,AD,Labridae Unknown spp,37384900
2024-04_Geographe_stereo-BRUVs,GB-BV-153,Loliginidae,Sepioteuthis,australis,1,AD,Loliginidae Sepioteuthis australis,23617005
2024-04_Geographe_stereo-BRUVs,GB-BV-153,Monacanthidae,Acanthaluteres,spp,6,AD,Monacanthidae Acanthaluteres spp,37465905
2024-04_Geographe_stereo-BRUVs,GB-BV-153,Mullidae,Upeneichthys,vlamingii,2,AD,Mullidae Upeneichthys vlamingii,37355029
2024-04_Geographe_stereo-BRUVs,GB-BV-153,Myliobatidae,Myliobatis,tenuicaudatus,3,AD,Myliobatidae Myliobatis tenuicaudatus,37039001
2024-04_Geographe_stereo-BRUVs,GB-BV-153,Nemipteridae,Pentapodus,vitta,1,AD,Nemipteridae Pentapodus vitta,37347022
2024-04_Geographe_stereo-BRUVs,GB-BV-153,Platycephalidae,Platycephalus,spp,3,AD,Platycephalidae Platycephalus spp,37296913
2024-04_Geographe_stereo-BRUVs,GB-BV-153,Sillaginidae,Sillago,spp,15,AD,Sillaginidae Sillago spp,37330904
2024-04_Geographe_stereo-BRUVs,GB-BV-154,Aracanidae,Anoplocapros,amygdaloides,1,AD,Aracanidae Anoplocapros amygdaloides,37466015
2024-04_Geographe_stereo-BRUVs,GB-BV-154,Carangidae,Unknown,spp,1,AD,Carangidae Unknown spp,37337000
2024-04_Geographe_stereo-BRUVs,GB-BV-154,Loliginidae,Sepioteuthis,australis,1,AD,Loliginidae Sepioteuthis australis,23617005
2024-04_Geographe_stereo-BRUVs,GB-BV-154,Myliobatidae,Myliobatis,tenuicaudatus,1,AD,Myliobatidae Myliobatis tenuicaudatus,37039001
2024-04_Geographe_stereo-BRUVs,GB-BV-154,Platycephalidae,Platycephalus,spp,6,AD,Platycephalidae Platycephalus spp,37296913
2024-04_Geographe_stereo-BRUVs,GB-BV-154,Trygonorrhinidae,Aptychotrema,vincentiana,1,AD,Trygonorrhinidae Aptychotrema vincentiana,37027001
2024-04_Geographe_stereo-BRUVs,GB-BV-154,Urolophidae,Trygonoptera,mucosa,1,AD,Urolophidae Trygonoptera mucosa,37038015
2024-04_Geographe_stereo-BRUVs,GB-BV-155,Carangidae,Pseudocaranx,spp,1,AD,Carangidae Pseudocaranx spp,37337924
2024-04_Geographe_stereo-BRUVs,GB-BV-155,Carangidae,Seriola,hippos,1,AD,Carangidae Seriola hippos,37337007
2024-04_Geographe_stereo-BRUVs,GB-BV-155,Carcharhinidae,Carcharhinus,brevipinna,1,AD,Carcharhinidae Carcharhinus brevipinna,37018023
2024-04_Geographe_stereo-BRUVs,GB-BV-155,Carcharhinidae,Carcharhinus,obscurus,1,AD,Carcharhinidae Carcharhinus obscurus,37018003
2024-04_Geographe_stereo-BRUVs,GB-BV-155,Gerreidae,Parequula,melbournensis,7,AD,Gerreidae Parequula melbournensis,37349001
2024-04_Geographe_stereo-BRUVs,GB-BV-155,Labridae,Austrolabrus,maculatus,1,AD,Labridae Austrolabrus maculatus,37384025
2024-04_Geographe_stereo-BRUVs,GB-BV-155,Labridae,Coris,auricularis,2,AD,Labridae Coris auricularis,37384088
2024-04_Geographe_stereo-BRUVs,GB-BV-155,Labridae,Notolabrus,parilus,2,AD,Labridae Notolabrus parilus,37384022
2024-04_Geographe_stereo-BRUVs,GB-BV-155,Mullidae,Upeneichthys,vlamingii,1,AD,Mullidae Upeneichthys vlamingii,37355029
2024-04_Geographe_stereo-BRUVs,GB-BV-155,Myliobatidae,Myliobatis,tenuicaudatus,1,AD,Myliobatidae Myliobatis tenuicaudatus,37039001
2024-04_Geographe_stereo-BRUVs,GB-BV-155,Pinguipedidae,Parapercis,haackei,2,AD,Pinguipedidae Parapercis haackei,37390004
2024-04_Geographe_stereo-BRUVs,GB-BV-155,Pinguipedidae,Parapercis,ramsayi,1,AD,Pinguipedidae Parapercis ramsayi,37390002
2024-04_Geographe_stereo-BRUVs,GB-BV-155,Pomacentridae,Parma,victoriae,1,AD,Pomacentridae Parma victoriae,37372006
2024-04_Geographe_stereo-BRUVs,GB-BV-155,Sparidae,Chrysophrys,auratus,3,AD,Sparidae Chrysophrys auratus,37353001
2024-04_Geographe_stereo-BRUVs,GB-BV-155,Trygonorrhinidae,Trygonorrhina,dumerilii,2,AD,Trygonorrhinidae Trygonorrhina dumerilii,37027011
2024-04_Geographe_stereo-BRUVs,GB-BV-156,Aracanidae,Aracana,aurita,1,AD,Aracanidae Aracana aurita,37466003
2024-04_Geographe_stereo-BRUVs,GB-BV-156,Carangidae,Pseudocaranx,spp,3,AD,Carangidae Pseudocaranx spp,37337924
2024-04_Geographe_stereo-BRUVs,GB-BV-156,Carangidae,Unknown,spp,2,AD,Carangidae Unknown spp,37337000
2024-04_Geographe_stereo-BRUVs,GB-BV-156,Dasyatidae,Bathytoshia,brevicaudata,1,AD,Dasyatidae Bathytoshia brevicaudata,37035001
2024-04_Geographe_stereo-BRUVs,GB-BV-156,Gerreidae,Parequula,melbournensis,6,AD,Gerreidae Parequula melbournensis,37349001
2024-04_Geographe_stereo-BRUVs,GB-BV-156,Labridae,Austrolabrus,maculatus,3,AD,Labridae Austrolabrus maculatus,37384025
2024-04_Geographe_stereo-BRUVs,GB-BV-156,Labridae,Coris,auricularis,1,AD,Labridae Coris auricularis,37384088
2024-04_Geographe_stereo-BRUVs,GB-BV-156,Labridae,Eupetrichthys,angustipes,1,AD,Labridae Eupetrichthys angustipes,37384105
2024-04_Geographe_stereo-BRUVs,GB-BV-156,Labridae,Notolabrus,parilus,1,AD,Labridae Notolabrus parilus,37384022
2024-04_Geographe_stereo-BRUVs,GB-BV-156,Labridae,Ophthalmolepis,lineolatus,4,AD,Labridae Ophthalmolepis lineolatus,37384040
2024-04_Geographe_stereo-BRUVs,GB-BV-156,Loliginidae,Sepioteuthis,australis,1,AD,Loliginidae Sepioteuthis australis,23617005
2024-04_Geographe_stereo-BRUVs,GB-BV-156,Monacanthidae,Acanthaluteres,spp,55,AD,Monacanthidae Acanthaluteres spp,37465905
2024-04_Geographe_stereo-BRUVs,GB-BV-156,Monacanthidae,Scobinichthys,granulatus,6,AD,Monacanthidae Scobinichthys granulatus,37465007
2024-04_Geographe_stereo-BRUVs,GB-BV-156,Mullidae,Upeneichthys,vlamingii,4,AD,Mullidae Upeneichthys vlamingii,37355029
2024-04_Geographe_stereo-BRUVs,GB-BV-156,Myliobatidae,Myliobatis,tenuicaudatus,1,AD,Myliobatidae Myliobatis tenuicaudatus,37039001
2024-04_Geographe_stereo-BRUVs,GB-BV-156,Trygonorrhinidae,Trygonorrhina,dumerilii,3,AD,Trygonorrhinidae Trygonorrhina dumerilii,37027011
2024-04_Geographe_stereo-BRUVs,GB-BV-156,Urolophidae,Trygonoptera,mucosa,1,AD,Urolophidae Trygonoptera mucosa,37038015
2024-04_Geographe_stereo-BRUVs,GB-BV-157,Aulopidae,Latropiscis,purpurissatus,1,AD,Aulopidae Latropiscis purpurissatus,37117001
2024-04_Geographe_stereo-BRUVs,GB-BV-157,Carangidae,Seriola,hippos,2,AD,Carangidae Seriola hippos,37337007
2024-04_Geographe_stereo-BRUVs,GB-BV-157,Labridae,Austrolabrus,maculatus,4,AD,Labridae Austrolabrus maculatus,37384025
2024-04_Geographe_stereo-BRUVs,GB-BV-157,Labridae,Choerodon,rubescens,1,AD,Labridae Choerodon rubescens,37384039
2024-04_Geographe_stereo-BRUVs,GB-BV-157,Labridae,Coris,auricularis,13,AD,Labridae Coris auricularis,37384088
2024-04_Geographe_stereo-BRUVs,GB-BV-157,Labridae,Ophthalmolepis,lineolatus,9,AD,Labridae Ophthalmolepis lineolatus,37384040
2024-04_Geographe_stereo-BRUVs,GB-BV-157,Labridae,Pseudolabrus,biserialis,3,AD,Labridae Pseudolabrus biserialis,37384149
2024-04_Geographe_stereo-BRUVs,GB-BV-157,Microcanthidae,Neatypus,obliquus,7,AD,Microcanthidae Neatypus obliquus,37361002
2024-04_Geographe_stereo-BRUVs,GB-BV-157,Monacanthidae,Meuschenia,flavolineata,1,AD,Monacanthidae Meuschenia flavolineata,37465035
2024-04_Geographe_stereo-BRUVs,GB-BV-157,Mullidae,Upeneichthys,stotti,2,AD,Mullidae Upeneichthys stotti,37355030
2024-04_Geographe_stereo-BRUVs,GB-BV-157,Myliobatidae,Myliobatis,tenuicaudatus,2,AD,Myliobatidae Myliobatis tenuicaudatus,37039001
2024-04_Geographe_stereo-BRUVs,GB-BV-157,Pomacentridae,Chromis,klunzingeri,6,AD,Pomacentridae Chromis klunzingeri,37372044
2024-04_Geographe_stereo-BRUVs,GB-BV-157,Serranidae,Caesioperca,spp,1,AD,Serranidae Caesioperca spp,37311919
2024-04_Geographe_stereo-BRUVs,GB-BV-157,Serranidae,Hypoplectrodes,nigroruber,3,AD,Serranidae Hypoplectrodes nigroruber,37311037
2024-04_Geographe_stereo-BRUVs,GB-BV-157,Sparidae,Chrysophrys,auratus,3,AD,Sparidae Chrysophrys auratus,37353001
2024-04_Geographe_stereo-BRUVs,GB-BV-157,Triakidae,Furgaleus,macki,1,AD,Triakidae Furgaleus macki,37017003
2024-04_Geographe_stereo-BRUVs,GB-BV-157,Trygonorrhinidae,Trygonorrhina,dumerilii,1,AD,Trygonorrhinidae Trygonorrhina dumerilii,37027011
2024-04_Geographe_stereo-BRUVs,GB-BV-158,Carangidae,Seriola,hippos,2,AD,Carangidae Seriola hippos,37337007
2024-04_Geographe_stereo-BRUVs,GB-BV-158,Carangidae,Trachurus,novaezelandiae,1,AD,Carangidae Trachurus novaezelandiae,37337003
2024-04_Geographe_stereo-BRUVs,GB-BV-158,Carcharhinidae,Galeocerdo,cuvier,1,AD,Carcharhinidae Galeocerdo cuvier,37018022
2024-04_Geographe_stereo-BRUVs,GB-BV-158,Labridae,Coris,auricularis,26,AD,Labridae Coris auricularis,37384088
2024-04_Geographe_stereo-BRUVs,GB-BV-158,Labridae,Pseudolabrus,biserialis,2,AD,Labridae Pseudolabrus biserialis,37384149
2024-04_Geographe_stereo-BRUVs,GB-BV-158,Microcanthidae,Neatypus,obliquus,24,AD,Microcanthidae Neatypus obliquus,37361002
2024-04_Geographe_stereo-BRUVs,GB-BV-158,Muraenidae,Gymnothorax,woodwardi,1,AD,Muraenidae Gymnothorax woodwardi,37060054
2024-04_Geographe_stereo-BRUVs,GB-BV-158,Myliobatidae,Myliobatis,tenuicaudatus,1,AD,Myliobatidae Myliobatis tenuicaudatus,37039001
2024-04_Geographe_stereo-BRUVs,GB-BV-158,Sparidae,Chrysophrys,auratus,4,AD,Sparidae Chrysophrys auratus,37353001
2024-04_Geographe_stereo-BRUVs,GB-BV-158,Triakidae,Mustelus,antarcticus,2,AD,Triakidae Mustelus antarcticus,37017001
2024-04_Geographe_stereo-BRUVs,GB-BV-159,Carangidae,Pseudocaranx,spp,23,AD,Carangidae Pseudocaranx spp,37337924
2024-04_Geographe_stereo-BRUVs,GB-BV-159,Carangidae,Trachurus,novaezelandiae,5,AD,Carangidae Trachurus novaezelandiae,37337003
2024-04_Geographe_stereo-BRUVs,GB-BV-159,Gerreidae,Parequula,melbournensis,1,AD,Gerreidae Parequula melbournensis,37349001
2024-04_Geographe_stereo-BRUVs,GB-BV-159,Labridae,Austrolabrus,maculatus,5,AD,Labridae Austrolabrus maculatus,37384025
2024-04_Geographe_stereo-BRUVs,GB-BV-159,Labridae,Coris,auricularis,8,AD,Labridae Coris auricularis,37384088
2024-04_Geographe_stereo-BRUVs,GB-BV-159,Labridae,Eupetrichthys,angustipes,1,AD,Labridae Eupetrichthys angustipes,37384105
2024-04_Geographe_stereo-BRUVs,GB-BV-159,Labridae,Ophthalmolepis,lineolatus,4,AD,Labridae Ophthalmolepis lineolatus,37384040
2024-04_Geographe_stereo-BRUVs,GB-BV-159,Loliginidae,Sepioteuthis,australis,1,AD,Loliginidae Sepioteuthis australis,23617005
2024-04_Geographe_stereo-BRUVs,GB-BV-159,Mullidae,Upeneichthys,spp,1,AD,Mullidae Upeneichthys spp,37355902
2024-04_Geographe_stereo-BRUVs,GB-BV-159,Mullidae,Upeneichthys,stotti,1,AD,Mullidae Upeneichthys stotti,37355030
2024-04_Geographe_stereo-BRUVs,GB-BV-159,Mullidae,Upeneichthys,vlamingii,1,AD,Mullidae Upeneichthys vlamingii,37355029
2024-04_Geographe_stereo-BRUVs,GB-BV-159,Muraenidae,Gymnothorax,woodwardi,1,AD,Muraenidae Gymnothorax woodwardi,37060054
2024-04_Geographe_stereo-BRUVs,GB-BV-159,Myliobatidae,Myliobatis,tenuicaudatus,1,AD,Myliobatidae Myliobatis tenuicaudatus,37039001
2024-04_Geographe_stereo-BRUVs,GB-BV-159,Platycephalidae,Platycephalus,spp,2,AD,Platycephalidae Platycephalus spp,37296913
2024-04_Geographe_stereo-BRUVs,GB-BV-160,Apogonidae,Ostorhinchus,rueppellii,5,AD,Apogonidae Ostorhinchus rueppellii,37327040
2024-04_Geographe_stereo-BRUVs,GB-BV-160,Gerreidae,Parequula,melbournensis,4,AD,Gerreidae Parequula melbournensis,37349001
2024-04_Geographe_stereo-BRUVs,GB-BV-160,Labridae,Coris,auricularis,2,AD,Labridae Coris auricularis,37384088
2024-04_Geographe_stereo-BRUVs,GB-BV-160,Labridae,Notolabrus,parilus,2,AD,Labridae Notolabrus parilus,37384022
2024-04_Geographe_stereo-BRUVs,GB-BV-160,Labridae,Siphonognathus,spp,3,AD,Labridae Siphonognathus spp,37385905
2024-04_Geographe_stereo-BRUVs,GB-BV-160,Monacanthidae,Acanthaluteres,spp,14,AD,Monacanthidae Acanthaluteres spp,37465905
2024-04_Geographe_stereo-BRUVs,GB-BV-160,Monacanthidae,Scobinichthys,granulatus,6,AD,Monacanthidae Scobinichthys granulatus,37465007
2024-04_Geographe_stereo-BRUVs,GB-BV-160,Mullidae,Upeneichthys,vlamingii,2,AD,Mullidae Upeneichthys vlamingii,37355029
2024-04_Geographe_stereo-BRUVs,GB-BV-160,Sparidae,Chrysophrys,auratus,1,AD,Sparidae Chrysophrys auratus,37353001
2024-04_Geographe_stereo-BRUVs,GB-BV-161,Carangidae,Pseudocaranx,spp,84,AD,Carangidae Pseudocaranx spp,37337924
2024-04_Geographe_stereo-BRUVs,GB-BV-161,Carangidae,Trachurus,novaezelandiae,21,AD,Carangidae Trachurus novaezelandiae,37337003
2024-04_Geographe_stereo-BRUVs,GB-BV-161,Carcharhinidae,Carcharhinus,brevipinna,2,AD,Carcharhinidae Carcharhinus brevipinna,37018023
2024-04_Geographe_stereo-BRUVs,GB-BV-161,Carcharhinidae,Carcharhinus,spp,3,AD,Carcharhinidae Carcharhinus spp,37018904
2024-04_Geographe_stereo-BRUVs,GB-BV-161,Dasyatidae,Bathytoshia,brevicaudata,2,AD,Dasyatidae Bathytoshia brevicaudata,37035001
2024-04_Geographe_stereo-BRUVs,GB-BV-161,Gerreidae,Parequula,melbournensis,4,AD,Gerreidae Parequula melbournensis,37349001
2024-04_Geographe_stereo-BRUVs,GB-BV-161,Labridae,Coris,auricularis,6,AD,Labridae Coris auricularis,37384088
2024-04_Geographe_stereo-BRUVs,GB-BV-161,Labridae,Eupetrichthys,angustipes,1,AD,Labridae Eupetrichthys angustipes,37384105
2024-04_Geographe_stereo-BRUVs,GB-BV-161,Microcanthidae,Neatypus,obliquus,2,AD,Microcanthidae Neatypus obliquus,37361002
2024-04_Geographe_stereo-BRUVs,GB-BV-161,Monacanthidae,Nelusetta,ayraud,2,AD,Monacanthidae Nelusetta ayraud,37465006
2024-04_Geographe_stereo-BRUVs,GB-BV-161,Myliobatidae,Myliobatis,tenuicaudatus,2,AD,Myliobatidae Myliobatis tenuicaudatus,37039001
2024-04_Geographe_stereo-BRUVs,GB-BV-161,Neosebastidae,Neosebastes,pandus,1,AD,Neosebastidae Neosebastes pandus,37287003
2024-04_Geographe_stereo-BRUVs,GB-BV-161,Platycephalidae,Platycephalus,spp,3,AD,Platycephalidae Platycephalus spp,37296913
2024-04_Geographe_stereo-BRUVs,GB-BV-161,Scombridae,Thunnus,spp,1,AD,Scombridae Thunnus spp,37441925
2024-04_Geographe_stereo-BRUVs,GB-BV-161,Sillaginidae,Sillago,spp,15,AD,Sillaginidae Sillago spp,37330904
2024-04_Geographe_stereo-BRUVs,GB-BV-161,Trygonorrhinidae,Trygonorrhina,dumerilii,1,AD,Trygonorrhinidae Trygonorrhina dumerilii,37027011
2024-04_Geographe_stereo-BRUVs,GB-BV-162,Aracanidae,Anoplocapros,amygdaloides,1,AD,Aracanidae Anoplocapros amygdaloides,37466015
2024-04_Geographe_stereo-BRUVs,GB-BV-162,Carangidae,Pseudocaranx,spp,7,AD,Carangidae Pseudocaranx spp,37337924
2024-04_Geographe_stereo-BRUVs,GB-BV-162,Carangidae,Unknown,spp,1,AD,Carangidae Unknown spp,37337000
2024-04_Geographe_stereo-BRUVs,GB-BV-162,Dasyatidae,Bathytoshia,brevicaudata,1,AD,Dasyatidae Bathytoshia brevicaudata,37035001
2024-04_Geographe_stereo-BRUVs,GB-BV-162,Gerreidae,Parequula,melbournensis,5,AD,Gerreidae Parequula melbournensis,37349001
2024-04_Geographe_stereo-BRUVs,GB-BV-162,Labridae,Austrolabrus,maculatus,2,AD,Labridae Austrolabrus maculatus,37384025
2024-04_Geographe_stereo-BRUVs,GB-BV-162,Labridae,Coris,auricularis,15,AD,Labridae Coris auricularis,37384088
2024-04_Geographe_stereo-BRUVs,GB-BV-162,Labridae,Eupetrichthys,angustipes,3,AD,Labridae Eupetrichthys angustipes,37384105
2024-04_Geographe_stereo-BRUVs,GB-BV-162,Labridae,Ophthalmolepis,lineolatus,2,AD,Labridae Ophthalmolepis lineolatus,37384040
2024-04_Geographe_stereo-BRUVs,GB-BV-162,Mullidae,Upeneichthys,stotti,1,AD,Mullidae Upeneichthys stotti,37355030
2024-04_Geographe_stereo-BRUVs,GB-BV-162,Mullidae,Upeneichthys,vlamingii,2,AD,Mullidae Upeneichthys vlamingii,37355029
2024-04_Geographe_stereo-BRUVs,GB-BV-162,Myliobatidae,Myliobatis,tenuicaudatus,1,AD,Myliobatidae Myliobatis tenuicaudatus,37039001
2024-04_Geographe_stereo-BRUVs,GB-BV-162,Pinguipedidae,Parapercis,haackei,3,AD,Pinguipedidae Parapercis haackei,37390004
2024-04_Geographe_stereo-BRUVs,GB-BV-162,Pinguipedidae,Parapercis,ramsayi,1,AD,Pinguipedidae Parapercis ramsayi,37390002
2024-04_Geographe_stereo-BRUVs,GB-BV-162,Platycephalidae,Platycephalus,spp,1,AD,Platycephalidae Platycephalus spp,37296913
2024-04_Geographe_stereo-BRUVs,GB-BV-162,Urolophidae,Trygonoptera,mucosa,1,AD,Urolophidae Trygonoptera mucosa,37038015
2024-04_Geographe_stereo-BRUVs,GB-BV-163,Apogonidae,Ostorhinchus,rueppellii,6,AD,Apogonidae Ostorhinchus rueppellii,37327040
2024-04_Geographe_stereo-BRUVs,GB-BV-163,Aracanidae,Anoplocapros,amygdaloides,2,AD,Aracanidae Anoplocapros amygdaloides,37466015
2024-04_Geographe_stereo-BRUVs,GB-BV-163,Arripidae,Arripis,georgianus,10,AD,Arripidae Arripis georgianus,37344001
2024-04_Geographe_stereo-BRUVs,GB-BV-163,Carangidae,Pseudocaranx,spp,1,AD,Carangidae Pseudocaranx spp,37337924
2024-04_Geographe_stereo-BRUVs,GB-BV-163,Gerreidae,Parequula,melbournensis,6,AD,Gerreidae Parequula melbournensis,37349001
2024-04_Geographe_stereo-BRUVs,GB-BV-163,Labridae,Notolabrus,parilus,1,AD,Labridae Notolabrus parilus,37384022
2024-04_Geographe_stereo-BRUVs,GB-BV-163,Monacanthidae,Acanthaluteres,spp,4,AD,Monacanthidae Acanthaluteres spp,37465905
2024-04_Geographe_stereo-BRUVs,GB-BV-163,Monacanthidae,Scobinichthys,granulatus,3,AD,Monacanthidae Scobinichthys granulatus,37465007
2024-04_Geographe_stereo-BRUVs,GB-BV-163,Mullidae,Upeneichthys,vlamingii,1,AD,Mullidae Upeneichthys vlamingii,37355029
2024-04_Geographe_stereo-BRUVs,GB-BV-163,Sillaginidae,Sillaginodes,punctatus,2,AD,Sillaginidae Sillaginodes punctatus,37330001
2024-04_Geographe_stereo-BRUVs,GB-BV-163,Sparidae,Chrysophrys,auratus,2,AD,Sparidae Chrysophrys auratus,37353001
2024-04_Geographe_stereo-BRUVs,GB-BV-163,Sphyraenidae,Sphyraena,novaehollandiae,1,AD,Sphyraenidae Sphyraena novaehollandiae,37382002
2024-04_Geographe_stereo-BRUVs,GB-BV-163,Terapontidae,Pelates,octolineatus,34,AD,Terapontidae Pelates octolineatus,37321020
2024-04_Geographe_stereo-BRUVs,GB-BV-163,Trygonorrhinidae,Trygonorrhina,dumerilii,1,AD,Trygonorrhinidae Trygonorrhina dumerilii,37027011
2024-04_Geographe_stereo-BRUVs,GB-BV-163,Urolophidae,Trygonoptera,ovalis,1,AD,Urolophidae Trygonoptera ovalis,37038016
2024-04_Geographe_stereo-BRUVs,GB-BV-164,Carangidae,Pseudocaranx,spp,1,AD,Carangidae Pseudocaranx spp,37337924
2024-04_Geographe_stereo-BRUVs,GB-BV-164,Cheilodactylidae,Nemadactylus,valenciennesi,1,AD,Cheilodactylidae Nemadactylus valenciennesi,37377004
2024-04_Geographe_stereo-BRUVs,GB-BV-164,Dasyatidae,Bathytoshia,brevicaudata,1,AD,Dasyatidae Bathytoshia brevicaudata,37035001
2024-04_Geographe_stereo-BRUVs,GB-BV-164,Gerreidae,Parequula,melbournensis,2,AD,Gerreidae Parequula melbournensis,37349001
2024-04_Geographe_stereo-BRUVs,GB-BV-164,Heterodontidae,Heterodontus,portusjacksoni,1,AD,Heterodontidae Heterodontus portusjacksoni,37007001
2024-04_Geographe_stereo-BRUVs,GB-BV-164,Labridae,Austrolabrus,maculatus,5,AD,Labridae Austrolabrus maculatus,37384025
2024-04_Geographe_stereo-BRUVs,GB-BV-164,Labridae,Coris,auricularis,10,AD,Labridae Coris auricularis,37384088
2024-04_Geographe_stereo-BRUVs,GB-BV-164,Labridae,Notolabrus,parilus,3,AD,Labridae Notolabrus parilus,37384022
2024-04_Geographe_stereo-BRUVs,GB-BV-164,Labridae,Ophthalmolepis,lineolatus,9,AD,Labridae Ophthalmolepis lineolatus,37384040
2024-04_Geographe_stereo-BRUVs,GB-BV-164,Labridae,Pseudolabrus,biserialis,2,AD,Labridae Pseudolabrus biserialis,37384149
2024-04_Geographe_stereo-BRUVs,GB-BV-164,Labridae,Unknown,spp,1,AD,Labridae Unknown spp,37384900
2024-04_Geographe_stereo-BRUVs,GB-BV-164,Microcanthidae,Neatypus,obliquus,11,AD,Microcanthidae Neatypus obliquus,37361002
2024-04_Geographe_stereo-BRUVs,GB-BV-164,Monacanthidae,Meuschenia,freycineti,1,AD,Monacanthidae Meuschenia freycineti,37465036
2024-04_Geographe_stereo-BRUVs,GB-BV-164,Myliobatidae,Myliobatis,tenuicaudatus,1,AD,Myliobatidae Myliobatis tenuicaudatus,37039001
2024-04_Geographe_stereo-BRUVs,GB-BV-164,Pomacentridae,Chromis,klunzingeri,79,AD,Pomacentridae Chromis klunzingeri,37372044
2024-04_Geographe_stereo-BRUVs,GB-BV-164,Sparidae,Chrysophrys,auratus,7,AD,Sparidae Chrysophrys auratus,37353001
2024-04_Geographe_stereo-BRUVs,GB-BV-164,Trygonorrhinidae,Trygonorrhina,dumerilii,1,AD,Trygonorrhinidae Trygonorrhina dumerilii,37027011
2024-04_Geographe_stereo-BRUVs,GB-BV-164,Urolophidae,Trygonoptera,ovalis,1,AD,Urolophidae Trygonoptera ovalis,37038016
2024-04_Geographe_stereo-BRUVs,GB-BV-165,Apogonidae,Ostorhinchus,rueppellii,1,AD,Apogonidae Ostorhinchus rueppellii,37327040
2024-04_Geographe_stereo-BRUVs,GB-BV-165,Carangidae,Pseudocaranx,spp,1,AD,Carangidae Pseudocaranx spp,37337924
2024-04_Geographe_stereo-BRUVs,GB-BV-165,Gerreidae,Parequula,melbournensis,1,AD,Gerreidae Parequula melbournensis,37349001
2024-04_Geographe_stereo-BRUVs,GB-BV-165,Labridae,Heteroscarus,acroptilus,1,AD,Labridae Heteroscarus acroptilus,37385010
2024-04_Geographe_stereo-BRUVs,GB-BV-165,Labridae,Notolabrus,parilus,2,AD,Labridae Notolabrus parilus,37384022
2024-04_Geographe_stereo-BRUVs,GB-BV-165,Monacanthidae,Acanthaluteres,spp,2,AD,Monacanthidae Acanthaluteres spp,37465905
2024-04_Geographe_stereo-BRUVs,GB-BV-165,Monacanthidae,Scobinichthys,granulatus,6,AD,Monacanthidae Scobinichthys granulatus,37465007
